identifier,description,academicSubject,inLanguage,dateCreated,dateModified,author,provider,license,attributionStatement
f50b9fed-bce3-5365-a39c-188686c9b2c1,Identify a relationship as a function if it assigns exactly one output to every input,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f53328df-96c8-5707-b6ba-885fe8cc8518,"Use models to represent one-step subtraction problems within 1,000",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f538df9a-9d39-589f-99b7-501a869e3079,Recognize that the number of tiles along a side corresponds to the length of the side,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f545b213-3b78-5096-90bd-5c8fb1f827ce,Divide rational expressions,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f548ce1a-ef91-5a91-9d5e-1cebf7fd201c,Determine whether a whole number within 100 is prime or composite,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f5556ce9-0389-547e-b256-16a6fd13219b,Interpret the absolute value of the determinant of a 2 x 2 matrix in terms of area,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f56c2e0b-ff61-55b2-8eac-4b069a784d31,"Understand that a two-dimensional figure is congruent to another if the second can be obtained from the first by a sequence of rotations, reflections, and translations",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f578a7d0-3872-555d-9e67-0ec54d6f90a6,Use a uniform probability model to find the probability of simple events,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f57f8f6c-ec91-5b37-9632-fdb36c088666,Use positive and negative numbers to describe quantities having opposite directions or values,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f5817004-09a6-5b4b-99dc-6d3970fe1fd0,Know the approximate number of weeks in a month,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f5946924-1736-5452-be4c-6e6a40172666,"Given a point and slope or two points, write a linear equation in standard form",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f5ac2f84-6e01-5fd9-8fca-3275b7bc1318,Represent problems related to area,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f5b12080-8b5b-5247-8214-0d7c15de9aaa,Identify whether a function that arises from a verbal description of a mathematical situation is or is not proportional,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f60c182f-97c9-5a4f-a8f2-12370e8dd5c1,"Use measures of center to describe the center, spread, and shape of the data distribution for a given numerical data set",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f60f8666-170c-52a2-8c42-f2ba2ba064fe,"Know that the graph of the function, f, is the graph of the equation y=f(x)",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f67e0d53-c787-59d9-b9df-9f61ed12a82c,Draw lines of symmetry for two-dimensional figures,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f6809045-c11a-5332-b358-462b2c8a4a11,"Find whole-number quotients (no remainders) of two-digit dividends and one-digit divisors using strategies based on place value, the properties of operations, and/or the relationship between multiplication and division.",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f6847772-0c80-59e6-a0dd-70ebe73c9344,Derive the equation of an ellipse given the foci,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f6b991bd-d534-5502-9a22-b0bc2f095797,Recognize that the distribution of a data set can be described with a single number,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f6b9c883-c03d-52da-bb06-db90937899ea,"Describe the rotations of a rectangle, parallelogram, trapezoid, or regular polygon that maps each figure onto itself",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f6cc98df-8d45-5acc-868f-9fd3fa9f58e5,Use multiplication and addition to solve real-world problems involving volume,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f6e0917a-5ba1-52ad-8162-0c5d20c3d58d,Prove properties of angles for a quadrilateral inscribed in a circle,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f703c697-7bb4-5e33-9f83-56bf272768f3,Identify events as independent if P(A|B) = P(A),Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f71bef0f-6b4a-5c17-9ceb-8c4036d7fe7f,Determine an expression for a simple geometric sequence,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f71f6845-7313-58e0-888a-58cd23fb6266,Fluently multiply 3-digit by 3-digit whole numbers using the standard algorithm,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f73e0945-dd63-520e-b696-481affcf9c6f,Derive and use the slope formula to verify geometric relationships,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f75162b7-7e3b-57fc-8ba7-336dca708ae6,Tell time in hours using digital clocks,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f75552e4-5ff9-5df8-a686-b30b0b1f19f7,Compute actual areas from a scale drawing (using proportional reasoning),Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f75af761-80d1-5a95-9481-99ce66621d57,Convert a given complex number in rectangular form to polar form,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f75f123d-b740-579c-aafc-18b926765598,Apply the distributive property as a strategy to divide,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f76248f7-d1e4-57f3-a5ec-bd141c71adbb,Rewrite a logarithmic equation in exponential form,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f7703ae9-9caa-5a5f-b99b-f76cedfb5eb6,Construct the circumcenter of a triangle,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f7731421-c574-506a-ac2d-09672132c477,"Fluently add within 1,000 using strategies and algorithms based on place value, properties of operations, and/or the relationship between addition and subtraction",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f78fee2a-e1c2-5765-a48d-4ac78f9ac5bc,Represent the product of two two-digit numbers with an area model,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f7a052d7-450e-546a-a19c-ec216f11934b,Mentally subtract 10 from a given number 100-900,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f7a9f0e5-d847-5b6e-8fa1-e1d6d001cc58,Demonstrate that the solution of an equation or inequality is the value of the variable that will make the equation or inequality true,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f7d07fbc-10d8-53b7-a6f7-fc4396463004,"Solve an exponential function in base 2, 10, and e using logarithms",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
